98845132465711,0.02709961,0.4295349,0.23065186

98845132465711,0.02709961,0.4295349,0.23065186

98845332447401,1.3316956,2.830017,1.264328

98845332447401,1.3316956,2.830017,1.264328

98845532368055,1.053772,3.072052,1.5592804

98845532368055,1.053772,3.072052,1.5592804

98845732246663,-1.1781158,-1.3939056,-1.2032471

98845732246663,-1.1781158,-1.3939056,-1.2032471

98845931495931,-1.3320923,-3.761383,-1.7697144

98845931495931,-1.3320923,-3.761383,-1.7697144

98846131447103,-0.5321808,-0.93382263,-0.46138

98846131447103,-0.5321808,-0.93382263,-0.46138

98846331520345,-0.15657043,-0.054122925,-0.055343628

98846331520345,-0.15657043,-0.054122925,-0.055343628

98846531440999,0.3238678,0.28837585,0.1872406

98846531440999,0.3238678,0.28837585,0.1872406

98846731422689,2.0331726,2.3438568,1.0318451

98846731422689,2.0331726,2.3438568,1.0318451

98846931343343,1.5502777,3.3138733,1.1638641

98846931343343,1.5502777,3.3138733,1.1638641

98847131294515,-0.9783783,-0.57369995,-0.8350067

98847131294515,-0.9783783,-0.57369995,-0.8350067

98847331825521,-1.9659119,-3.3701935,-1.8899841

98847331825521,-1.9659119,-3.3701935,-1.8899841

98847531807210,-0.31674194,-1.5377808,-0.63227844

98847531807210,-0.31674194,-1.5377808,-0.63227844

98847731758382,-0.21206665,-0.08621216,-0.0896759

98847731758382,-0.21206665,-0.08621216,-0.0896759

98847931709554,0.35939026,0.32058716,0.18782043

98847931709554,0.35939026,0.32058716,0.18782043

98848131660726,1.4944763,2.508667,1.1764679

98848131660726,1.4944763,2.508667,1.1764679

98848331611898,1.3407745,3.0976868,1.6240692

98848331611898,1.3407745,3.0976868,1.6240692

98848531563070,-0.88871765,-0.7966156,-0.9790497

98848531563070,-0.88871765,-0.7966156,-0.9790497

98848731605794,-1.6579132,-3.495636,-2.1741638

98848731605794,-1.6579132,-3.495636,-2.1741638

98848931556966,-0.27305603,-1.4071503,-0.55921936

98848931556966,-0.27305603,-1.4071503,-0.55921936

98849131508138,-0.19673157,-0.11462402,-0.01260376

98849131508138,-0.19673157,-0.11462402,-0.01260376

98849331489827,0.6166382,0.5899658,0.30456543

98849331489827,0.6166382,0.5899658,0.30456543

98849531410482,1.8216858,2.7423706,1.1891785

98849531410482,1.8216858,2.7423706,1.1891785

98849731392171,1.3092651,2.7210693,1.3800049

98849731392171,1.3092651,2.7210693,1.3800049

98849931526448,-1.2744141,-1.4398956,-1.4505157

98849931526448,-1.2744141,-1.4398956,-1.4505157

98850131355550,-0.9721832,-3.5167847,-1.7842407

98850131355550,-0.9721832,-3.5167847,-1.7842407

98850331306722,-0.7679138,-1.0728912,-0.33395386

98850331306722,-0.7679138,-1.0728912,-0.33395386

98850531288411,-0.34690857,-0.0854187,-0.020187378

98850531288411,-0.34690857,-0.0854187,-0.020187378

98850731239583,0.4526825,0.207901,0.20443726

98850731239583,0.4526825,0.207901,0.20443726

98850931190755,1.6426239,2.5708923,0.9195862

98850931190755,1.6426239,2.5708923,0.9195862

98851131233480,1.1949768,3.1629944,1.6431274

98851131233480,1.1949768,3.1629944,1.6431274

98851331093099,-0.92593384,-0.37423706,-0.874527

98851331093099,-0.92593384,-0.37423706,-0.874527

98851531074788,-1.5403137,-3.1938934,-2.3420105

98851531074788,-1.5403137,-3.1938934,-2.3420105

98851731148030,-0.22834778,-1.7089539,-0.6373596

98851731148030,-0.22834778,-1.7089539,-0.6373596

98851931160237,-0.22445679,-0.24589539,0.0054473877

98851931160237,-0.22445679,-0.24589539,0.0054473877

98852130958821,0.028213501,0.005645752,0.053237915

98852130958821,0.028213501,0.005645752,0.053237915

98852330940511,0.94059753,1.4062653,0.67562866

98852330940511,0.94059753,1.4062653,0.67562866

98852530861165,1.8349915,3.3393402,1.6882019

98852530861165,1.8349915,3.3393402,1.6882019

98852730049398,0.37423706,1.4514008,0.552536

98852730049398,0.37423706,1.4514008,0.552536

98852930000570,-1.5676575,-2.4700317,-2.1069794

98852930000570,-1.5676575,-2.4700317,-2.1069794

98853129951741,-1.0245819,-2.6397552,-1.6871033

98853129951741,-1.0245819,-2.6397552,-1.6871033

98853330024984,0.25247192,-0.6930084,-0.14837646

98853330024984,0.25247192,-0.6930084,-0.14837646

98853529976155,-0.01083374,-0.08808899,-0.002090454

98853529976155,-0.01083374,-0.08808899,-0.002090454

98853729957845,0.71565247,0.9037781,0.49543762

98853729957845,0.71565247,0.9037781,0.49543762

98853929878499,1.8559723,2.7972717,1.3267517

98853929878499,1.8559723,2.7972717,1.3267517

98854130470540,0.9158783,2.3457336,1.223465

98854130470540,0.9158783,2.3457336,1.223465

98854330421712,-1.2429504,-1.2194366,-1.5951385

98854330421712,-1.2429504,-1.2194366,-1.5951385

98854530372884,-1.5772705,-3.1422577,-2.2792053

98854530372884,-1.5772705,-3.1422577,-2.2792053

98854730324056,-0.09333801,-1.1786804,-0.5823517

98854730324056,-0.09333801,-1.1786804,-0.5823517

98854930427816,-0.020126343,-0.094329834,-0.025482178

98854930427816,-0.020126343,-0.094329834,-0.025482178

98855130256917,0.17796326,0.08731079,0.15834045

98855130256917,0.17796326,0.08731079,0.15834045

98855330238607,1.6242981,1.550415,0.7732544

98855330238607,1.6242981,1.550415,0.7732544

98855530128743,1.5343628,3.202835,1.4232025

98855530128743,1.5343628,3.202835,1.4232025

98855730124899,-0.18952942,1.0883942,0.19407654

98855730124899,-0.18952942,1.0883942,0.19407654

98855930076071,-1.933548,-2.4963684,-2.353012

98855930076071,-1.933548,-2.4963684,-2.353012

98856130027243,-0.25115967,-2.6224518,-1.6585846

98856130027243,-0.25115967,-2.6224518,-1.6585846

98856329947897,-0.07432556,-0.26042175,0.0033111572

98856329947897,-0.07432556,-0.26042175,0.0033111572

98856529899069,0.111953735,-0.022720337,0.059005737

98856529899069,0.111953735,-0.022720337,0.059005737

98856729819723,-0.0688324,-0.012145996,-0.00843811

98856729819723,-0.0688324,-0.012145996,-0.00843811

98856929923483,0.1671753,-0.044769287,-0.022064209

98856929923483,0.1671753,-0.044769287,-0.022064209

98857129752584,0.1799469,0.031661987,0.072250366

98857129752584,0.1799469,0.031661987,0.072250366

98857329673239,0.16819763,-0.023834229,0.02973938

98857329673239,0.16819763,-0.023834229,0.02973938

98857529593893,0.054229736,-0.006378174,0.0034637451

98857529593893,0.054229736,-0.006378174,0.0034637451

98857729575582,0.027145386,-0.018707275,-0.00630188

98857729575582,0.027145386,-0.018707275,-0.00630188

98857929526754,0.021438599,-0.0017852783,0.037216187

98857929526754,0.021438599,-0.0017852783,0.037216187

98858129416891,-0.0012664795,0.0077819824,0.011581421

98858129416891,-0.0012664795,0.0077819824,0.011581421

