16393508808715,-1.1474457,4.0043488,8.580902

16393518574340,-1.1736298,4.192398,8.4999695

16393528339965,-1.3902435,4.0471954,8.492828

16393538105590,-1.5640106,4.0614777,8.8237

16393547871215,-1.6211395,4.0781403,8.999847

16393559589965,-1.5116425,4.216202,8.802277

16393569141966,-1.6354218,4.154312,8.626129

16393593311888,-1.5402069,4.199539,8.688019

16393603291136,-1.4426117,4.1876373,8.726105

16393618275267,-1.5045013,4.249527,8.88559

16393627949340,-1.5259247,4.180496,8.63327

16393637714965,-1.5045013,4.147171,8.664215

16393648243529,-1.4783173,4.173355,8.780853

16393658222777,-1.5354462,4.223343,8.50473

16393668964965,-1.4616547,4.216202,8.383331

16393678211791,-1.4997406,4.132889,8.326202

16393688160521,-1.528305,4.154312,8.738007

16393698689086,-1.6163788,4.2352448,8.526154

16393708790404,-1.6758881,4.3114166,8.728485

16393718708617,-1.6996918,4.404251,8.728485

16393728230101,-1.7996674,4.2661896,8.959381

16393738667113,-1.6378021,4.1305084,8.726105

16393748615843,-1.5449677,4.1424103,8.852264

16393758564574,-1.4878387,4.2471466,8.621368

16393768574340,-1.502121,4.294754,8.578522

16393778187377,-1.437851,4.178116,8.588043

16393788563353,-1.4902191,4.261429,8.718964

16393798542601,-1.4402313,4.1828766,8.804657

16393808491332,-1.4997406,4.2138214,8.82132

16393818501097,-1.3735809,4.199539,8.818939

16393813740355,-1.5369873,4.2147675,8.675171

16393828510863,-1.4259491,4.2281036,8.626129

16393838581664,-1.4283295,4.1257477,8.549957

16393848072631,-1.380722,4.1257477,8.552338

16393867939574,-1.399765,4.094803,8.664215

16393873036009,-1.4259491,4.0733795,8.69754

16393883015257,-1.3950043,4.090042,8.907013

16393893391234,-1.4711761,4.0995636,9.040314

16393903370482,-1.4449921,4.128128,9.0260315

16393913349730,-1.2950287,4.0210114,8.94986

16393923359496,-1.2617035,3.9496002,8.880829

16393932942015,-1.1212616,3.8877106,8.654694

16393943317992,-1.1212616,3.8805695,8.685638

16393953297240,-1.085556,3.9591217,8.685638

16393963276488,-1.0569916,3.9400787,8.7951355

16393973316771,-1.1284027,3.8686676,8.957001

16393982868773,-1.0903168,3.9472198,9.011749

16393993305785,-1.0522308,3.859146,9.099823

16394003223998,-0.9998627,3.768692,9.1736145

16394013203246,-1.0427094,3.7924957,9.009369

16394023243529,-1.0189056,3.8043976,9.006989

16394018482787,-1.2322998,3.9822083,8.848694

16394032826048,-1.0569916,3.9067535,8.783234

16394043263060,-1.0807953,3.859146,8.940338

16394053150756,-1.085556,3.7663116,8.764191

16394063160521,-1.0117645,3.7663116,8.797516

16394073139769,-1.104599,3.7258453,8.766571

16394082752806,-1.085556,3.8758087,8.726105

16394093128783,-1.2117157,3.7829742,8.992706

16394103108031,-1.1950531,3.666336,8.94986

16394113087279,-1.168869,3.9186554,8.738007

16394123066527,-1.1998138,3.844864,8.947479

16394132679564,-1.0522308,3.7020416,8.923676

16394143055541,-1.1902924,3.6068268,8.9427185

16394153034789,-1.0617523,3.7282257,9.118866

